label,length,mean_stft,var_stft,tempo,rms_mean,rms_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,crossing_mean,crossing_var,harmonic_mean,harmonic_var,contrast_mean,contrast_var,key,key_name,scale,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
Sad,90.0053514739229,0.31006655,0.0924677,172.265625,0.0876095632899088,0.00126159363558726,1028.08274852602,101751.639619028,1509.53240064739,108480.360514299,1933.39227258713,999122.184847351,0.0427744198558808,0.000551566095201352,-0.0000008915363,0.019227155,24.2908810373776,68.1564437372238,4,E,Major,-191.17686,1890.0986,157.04317,450.66095,8.200588,326.7825,24.266994,253.75871,-0.3671127,241.48589,23.910563,135.01096,-11.5429325,188.98601,3.6786053,110.25733,-3.1241577,109.92135,-3.214495,116.566795,-6.0581913,125.16546,-1.6120667,107.922,-4.7877192,105.84943,0.92739254,81.40555,-6.10241,76.55266,-0.71391326,59.931644,-3.0770278,54.25525,-1.1972659,74.02134,-3.1688867,59.72947,-6.5116715,111.401344
Sad,90.0053514739229,0.35158128,0.093138106,151.999080882353,0.0797483722059862,0.000420007400495259,2193.16093147599,369031.555909366,2205.88829069514,205387.154788724,4669.67532256537,1910806.61293173,0.0973455484669203,0.00220380219329674,-0.000001324824,0.014223208,24.7450897233303,69.0204251741612,3,D#,Major,-126.43401,1562.2356,92.11897,647.0187,-19.739695,700.7896,53.05058,371.10748,-3.2455807,213.7214,14.099689,86.81922,-1.2414209,137.02946,16.7299,86.833,-15.928068,153.62645,9.909531,122.07639,-11.677008,100.32851,7.538958,77.572,-5.2589703,59.522232,2.0631595,74.02977,-9.700212,67.44096,2.3601105,81.241264,-9.777611,76.06317,6.615494,88.42306,-5.580947,61.108795,-5.1523356,79.04859
Sad,90.0053514739229,0.28574345,0.090552434,161.4990234375,0.0627712518468544,0.000973285836026657,2209.87283844037,357851.848168433,2348.44399968512,144934.741473847,4627.65863913988,2315792.69933823,0.102030000644828,0.00198617816480668,-0.0000017902341,0.009404192,23.6145034219652,68.4655169659342,6,F#,minor,-142.6219,1623.8186,95.21779,562.8139,-15.777821,235.4509,28.720352,279.654,1.3117245,195.78323,0.81708854,114.69361,-2.4492826,166.31831,-2.8462753,108.08429,-15.893652,80.66388,5.9811287,103.8251,-17.991104,102.003586,8.9028425,89.03628,-16.33522,95.502556,8.118275,127.29582,-17.098827,93.98224,1.6949861,93.6863,-11.219034,65.90259,2.4067986,58.504757,-5.508911,69.76554,3.5138466,86.10415
Sad,90.0053514739229,0.2739851,0.09707528,83.3543346774194,0.0909271684535765,0.00158836319763132,1494.12041270462,332169.469653393,1700.1100599276,93033.3377667219,3008.48339868939,1424909.84644872,0.0726790960713825,0.00342881959294055,0.0000059610975,0.020690307,24.1375796384693,75.2633483021091,7,G,Major,-164.08694,3402.7727,122.491905,724.6328,-19.2057,566.044,48.28762,352.7902,-2.633612,364.34305,14.792125,153.29799,-7.4069514,207.68571,9.586536,131.70413,-10.171511,125.04724,0.1701658,116.450325,-2.8832896,120.14528,-3.0695033,109.33433,-6.0768557,105.46899,-3.3581002,99.04871,-9.316897,111.66332,-0.5041944,97.756386,-4.2201796,82.706276,2.860875,83.936516,-2.3965025,110.505714,-6.3302007,86.653496
Sad,90.0053514739229,0.32800335,0.10038229,89.1029094827586,0.0582344196758462,0.000787836234090949,1575.22520081105,656067.372028495,2101.93393635668,254398.944924959,3661.85532265605,4198026.04887222,0.0563350871324478,0.00219152094569396,0.000000005471348,0.008639978,24.1651584219082,93.6879318131731,9,A,Major,-225.75948,4614.2275,114.66143,836.1796,27.538544,315.45752,45.45432,333.46667,10.442644,275.12033,23.064425,206.7962,-19.744442,191.4905,21.716408,204.38176,-3.6722784,139.50107,5.077081,129.90916,-1.9186285,138.34082,3.8803964,114.52403,-10.277439,106.08677,2.1680934,96.30391,-5.8007607,96.39999,-1.6607842,95.13664,-4.229915,98.64304,4.748092,69.79835,-0.0937952,80.67807,-0.7073251,92.311035
Sad,90.0053514739229,0.26913992,0.09758124,161.4990234375,0.128763460863846,0.00375098850778285,1788.10477272819,335428.207196857,1969.56175095156,96114.2644887731,3637.57006842235,1170448.55595257,0.0705350413899278,0.00197893395961714,-0.000017120468,0.044848017,25.0678375727541,62.0082136793905,7,G,minor,-134.36554,2840.2961,98.560745,668.01587,-11.832911,536.6766,59.598545,405.6805,4.47408,170.07027,11.910481,276.14935,-0.30276147,174.44214,5.3821645,134.44664,-7.173057,112.17588,2.020555,78.58495,-11.859031,91.10701,4.2652946,101.83638,-7.5676255,153.47726,5.3682666,92.27824,-8.507101,111.16186,5.9763255,194.79807,1.0157999,195.40375,3.2913504,207.48662,-4.543537,155.7421,0.9501113,174.30927
Sad,90.0053514739229,0.30775765,0.09282424,151.999080882353,0.0762280247477659,0.00137726501885701,1838.27388936971,704121.919268869,2242.87945665516,216299.463391194,4152.5896349364,3101387.08045552,0.0655293084617617,0.00271993373497632,0.0006040698,0.015936103,24.4989205863998,62.6060435846782,7,G,Major,-180.30075,2586.4514,94.7697,887.2515,13.577722,200.71574,55.83327,230.39766,8.365867,225.38754,14.618926,97.570656,2.9342442,118.93039,12.362063,80.635254,-9.782511,124.6729,2.93662,97.03714,-12.695296,96.585815,0.62861294,79.95582,-9.946091,58.116753,2.7178266,72.788734,-8.71184,77.68114,2.003959,68.70559,-13.117841,77.2016,1.3434349,104.85446,-6.6525373,75.34904,1.0934131,103.06653
Sad,90.0053514739229,0.27238986,0.09253063,99.3840144230769,0.043339744934541,0.000351679678313628,2303.27200716351,290138.597788867,2210.37518433495,83131.5251891206,4756.4746257476,885603.621798365,0.113506939966469,0.00340516927682047,0.00000047203346,0.004604521,23.5689134572455,84.5888388523787,6,F#,minor,-179.15147,3091.8247,84.12188,417.16507,-16.977541,329.43393,39.31336,369.00537,-17.718884,140.8807,15.010237,161.6137,-9.508051,127.434746,7.518186,88.33017,-13.361281,97.69392,5.5106397,71.29119,-15.39466,74.964745,0.6717134,71.10977,-11.778645,76.95507,2.2262151,75.30218,-7.3946834,122.03463,-1.5439484,83.391075,-3.6967,92.66893,4.3845797,94.05604,-1.4953724,144.04282,1.8753687,151.47833
Sad,90.0053514739229,0.27547437,0.087857306,161.4990234375,0.115943969968167,0.00237976682513337,2429.1994700506,364447.257871779,2390.15870551422,70309.3428383636,5002.35136955523,1197849.92362569,0.122792092186291,0.00545798643171621,0.0000006802739,0.033362836,26.8183317701158,75.2347019391146,7,G,Major,-103.15682,2171.2402,74.84864,558.1835,1.9459734,298.40057,60.722378,228.69151,-0.71585447,123.982285,13.82933,201.97934,-5.432157,99.41331,12.511553,105.604546,-19.13021,169.22643,4.17357,148.81792,-23.009903,106.669495,7.286685,144.73923,-13.840432,104.10973,0.9363819,95.91779,-10.596712,90.640274,3.2518797,66.871735,-11.317683,69.136604,-0.37148374,85.13843,-10.745587,116.14208,-2.0857286,119.39607
Sad,90.0053514739229,0.27806896,0.08587596,172.265625,0.0907105066660987,0.00106277028334469,2153.03182869338,242175.840841138,2308.24473138397,105283.534353676,4746.80773381078,1470732.68895803,0.0982192154855558,0.00166592084464779,0.0005299294,0.017889487,24.1261291948529,82.9113815458605,0,C,minor,-95.28126,1964.2308,98.256836,584.6378,-7.861008,326.35788,26.079227,199.48657,-18.536987,152.3476,14.552569,130.01813,-15.451538,125.13004,6.5398173,96.170204,-18.028421,84.81023,-0.1450083,79.24289,-19.398823,85.01333,-1.1558756,68.87009,-14.037293,56.46301,-2.2555597,65.04009,-14.267961,52.424572,1.9240645,59.813095,-13.661644,58.54706,6.1622524,88.832306,-10.135874,92.302765,2.242585,83.76154
Sad,90.0053514739229,0.2817342,0.092559606,89.1029094827586,0.0985142389062682,0.00180603042717293,1328.40593990295,243932.234777038,1932.6427444709,171728.536372021,2845.41534510414,1945774.73166201,0.0425473445157338,0.000528873305939833,-0.000001860891,0.025146747,24.4863743255446,70.4861701401249,3,D#,minor,-175.61737,3589.9558,126.185776,656.3027,17.034437,329.3602,43.273636,370.60013,9.847909,223.24486,16.02469,121.6471,-3.0057762,160.21042,16.942158,90.96689,-12.283244,92.088745,3.5993063,89.25657,-13.6885805,139.063,1.0527458,65.11883,-7.1655235,71.82543,-7.0219674,69.53672,-4.2917237,69.4979,4.166251,71.89538,-11.298975,88.92537,5.638129,68.220314,-5.4477224,106.54428,-4.6390905,83.01133
Sad,90.0053514739229,0.29247704,0.0893583,161.4990234375,0.0551827687328183,0.000686526072479257,1960.22748130789,493015.281576504,2213.92363022835,128749.425183213,4303.96077704854,2296054.6833527,0.0883626595950477,0.00453520022305464,0.0006923345,0.00722296,24.3946373333165,75.951786574344,7,G,Major,-184.90327,4175.6514,100.82706,742.6666,3.7426693,402.3015,42.1395,267.94083,-3.0083644,334.44446,20.08612,151.4389,-10.571276,151.30844,5.7045283,97.19153,-20.932127,128.33809,8.142557,102.492355,-10.013304,130.25204,2.3059456,105.94819,-13.124585,125.63491,-4.583236,133.08354,-8.322428,84.49239,2.0173857,62.004898,-10.315375,66.541275,1.8872806,70.0562,-6.184576,85.92715,2.6744857,74.890366
Sad,90.0053514739229,0.2908276,0.095927134,151.999080882353,0.0624068465087979,0.000528392330292447,2510.98424140722,828175.327694717,2781.90764565281,141421.592219206,5966.63564269248,2587603.89031183,0.0939384108202218,0.00486707286090753,-0.0000006581657,0.008458017,25.4538278750727,88.3799010534059,0,C,Major,-186.36824,1196.2206,79.25698,725.9781,53.192474,359.57236,36.915367,325.2669,-20.645271,194.64934,19.00327,130.06288,-10.9989395,126.79768,10.711661,127.18123,-16.859783,162.96216,4.6650352,122.96467,-17.13437,103.79861,9.22821,70.206116,-10.260964,80.15626,4.634744,109.498604,-9.385311,91.22001,6.0318437,74.52262,-10.304017,72.299835,7.5867686,105.03216,-7.0965414,84.08481,-3.0134487,73.74517
Sad,90.0053514739229,0.30186373,0.09103618,99.3840144230769,0.066266444159488,0.00073086603773926,1922.30386441446,400813.251860843,2498.79202182826,211015.230414092,4690.05882926353,3382542.9981794,0.0652793114843952,0.00101677070081708,-0.0000038074938,0.008178027,23.3365105539628,76.3941174298927,0,C,Major,-162.55745,2129.124,106.448784,522.8938,18.568592,253.27654,26.219557,263.11868,7.2521152,119.70436,18.27032,90.3997,-3.4405663,121.57336,13.240998,92.42086,-10.5363865,82.42907,9.743412,73.45588,-11.357489,60.596928,7.176377,64.70056,-13.526158,61.809578,2.8363273,57.140015,-10.273129,63.01998,4.202897,50.481544,-10.456744,65.4492,6.3570213,78.67523,-8.640165,82.570694,1.86731,66.473946
Sad,90.0053514739229,0.2911906,0.09253782,143.5546875,0.0743991028213268,0.000775618560388091,1488.24906354945,135931.803333292,1954.59929342883,110513.029768665,3098.91785313427,1171299.59014112,0.050281256045267,0.000366996161074401,0.000350958,0.014695538,24.6714253496687,65.6688306509527,11,B,Major,-171.26035,2248.7476,122.319016,465.50394,-6.374893,228.84195,33.278114,232.26407,4.9165635,216.82854,13.4561205,95.66227,-9.635595,153.99191,5.9451275,116.627884,-17.269321,99.62533,4.9595184,105.74409,-9.181099,86.34504,7.3078976,61.92375,-11.252169,54.634945,2.9131122,75.06709,-7.2190595,83.23907,2.4542885,103.88681,-4.6386905,57.91511,-0.6289237,57.41476,-8.861261,105.15107,-2.7076228,80.58938
Sad,90.0053514739229,0.26972097,0.09152183,89.1029094827586,0.065943680037689,0.00128746237696268,932.228986971747,83008.4938640768,1302.28883603196,184377.67270705,1656.04606040028,577235.924709309,0.0451636856783596,0.000298798017334746,0.000001204013,0.011597768,25.0001358729454,51.0427335423648,5,F,Major,-239.10194,2876.3726,162.44356,306.9337,9.421997,418.17154,17.780584,319.27283,14.965064,175.15419,-0.6769468,145.94887,1.0127132,122.7294,-3.9586341,93.46851,-7.9730425,73.985115,1.8927646,93.63237,-9.604921,86.53103,1.3746275,71.955635,-3.77632,93.877014,1.0466496,73.799805,-2.296331,65.03097,0.47862178,95.72151,-2.972986,71.71432,-0.16123325,86.03429,1.4888362,110.58833,-1.3504486,122.95844
Sad,90.0053514739229,0.25954732,0.09004341,172.265625,0.0807653871196403,0.00105111678793205,1996.74577645455,266786.597437719,2268.44035115846,143170.750441399,4538.80154597627,1925796.8773655,0.0782629076525019,0.0010044008199053,-0.0000023952377,0.016882394,24.6113259825389,76.9341581342542,7,G,minor,-144.71642,2485.8135,99.00497,495.5137,-2.97025,410.25238,33.340057,278.3615,-10.141429,127.83431,13.343754,156.25793,-11.117095,87.64527,14.129091,74.103516,-14.431728,124.68163,11.170064,115.326904,-11.572495,166.58905,5.8588896,102.1885,-8.881891,172.63477,1.5768008,95.87178,-10.01804,73.27158,0.20311113,89.58634,-7.682461,107.413376,3.8517277,113.61987,-3.3351934,141.97162,6.5441074,143.04216
Sad,90.0053514739229,0.28065002,0.0887304,143.5546875,0.049402197540079,0.000415385936519928,1420.41103866942,138839.434888001,1669.17594807009,77541.8360365179,2816.27581706821,713861.893911585,0.0720733099448672,0.00131779203925929,0.00039676626,0.0057509677,24.3882217111995,59.6152571379333,9,A,minor,-209.68031,2310.4307,135.36539,523.1495,-22.06222,249.56906,37.499973,317.33847,1.5870968,152.44125,11.124626,137.98709,-4.0916867,110.7731,-4.446184,88.03863,-13.966219,105.46407,1.6853542,118.75875,-13.529571,86.01151,-0.41745248,97.777565,-10.575562,79.11318,-4.7831717,60.443207,-10.716268,71.88951,-1.9815845,117.91864,-8.297296,110.40812,-4.5347033,69.54457,-8.130257,83.699684,-2.4812384,119.9768
Sad,90.0053514739229,0.24428661,0.09283012,143.5546875,0.0445895835319461,0.000381906396652106,2027.13532020852,559946.315232488,2317.97800803599,183323.936630281,4514.27746591477,3082835.97493414,0.0851795746550168,0.00394814185227879,0.00027368535,0.0046817977,25.6384029076047,77.538076288256,7,G,Major,-212.21072,2296.9634,97.9782,688.87024,9.456934,264.154,29.203688,218.92549,-5.121712,145.60371,11.887876,188.91165,-10.381415,112.072395,2.7177072,148.95488,-20.22457,132.51842,6.5464597,93.16318,-16.708473,108.928406,0.27316764,130.9797,-13.285799,142.63794,3.5753567,121.975174,-12.401982,118.47209,-2.3224566,98.86242,-6.7558956,141.36824,3.473466,126.49218,-4.496226,119.533,0.21160662,153.06703
Sad,90.0053514739229,0.2586983,0.09038443,123.046875,0.0547410885198743,0.00045922788486918,1931.31700833872,491878.243650333,2155.65594020513,207033.905309787,4202.85691759898,2320745.7037023,0.0831842587293655,0.00292640908969191,0.0000025084044,0.00699059,23.9060922608733,80.1608166224029,7,G,minor,-184.39383,3907.4846,106.108284,784.2251,-4.504964,622.9395,40.32119,283.3362,-0.6536859,147.22507,19.128119,169.68625,-10.154552,141.52705,7.2689376,150.64348,-15.482603,76.33577,5.371795,139.48825,-18.405788,91.27959,-0.6490276,96.63232,-11.253777,86.748146,6.4650807,101.851006,-5.6502805,141.94044,6.286462,184.82126,-2.6771324,121.064255,8.169372,132.31061,-5.430439,171.04349,-2.6127992,158.8453
Sad,90.0053514739229,0.29230574,0.09621249,161.4990234375,0.0538661167817244,0.000812865190455252,1364.30094740509,169672.563278979,1769.5558499185,104767.565865419,2779.65215407975,918312.652644632,0.0494823992052489,0.000885480818577002,0.00010950173,0.008471911,24.264246465229,70.7890642588609,7,G,Major,-217.16191,1735.5546,126.96699,480.07062,-12.613893,252.28842,40.276848,200.49583,8.466918,154.62749,14.823673,93.871086,-6.4642043,111.3458,6.7339396,65.77126,-7.881154,93.1824,3.6267953,97.79852,-5.808123,91.60991,5.6586604,90.15676,-6.2931714,69.08439,3.2322044,63.46224,-4.9820566,45.93437,-2.9324644,55.37626,-6.409835,53.295345,-0.41052103,61.825737,-4.0098524,63.598812,-2.3600836,66.388
Sad,90.0053514739229,0.26926732,0.0907801,123.046875,0.0328350098258055,0.000294297670961087,1975.87149647938,420962.601837292,2027.73126450664,83602.0416657178,4036.91184590212,1267660.33760322,0.0933110884301651,0.00447962610416145,0.000013440315,0.002802127,25.2362637760204,71.6946726046042,6,F#,minor,-246.87602,3740.0122,92.8426,887.2484,-16.669813,542.7155,54.86366,227.5611,-5.60868,376.0829,15.858781,119.03172,-12.928998,176.94559,9.857708,169.68448,-11.105837,167.39305,0.11179682,117.76831,-12.510645,123.75012,-0.2272834,105.92177,-12.175477,101.77139,-0.30323052,135.62225,-11.043469,89.18855,-1.3623782,117.7981,-9.743018,125.363106,4.1193542,74.04283,-3.403985,77.77709,-1.0772218,99.10985
Sad,90.0053514739229,0.27575135,0.09416167,95.703125,0.0383079076304295,0.000301169727136715,1984.30033415444,270699.084450817,2129.91660809511,79282.5743128603,4355.90817163924,940924.162933713,0.0806551961084602,0.00179719400994094,0.000004313986,0.0034816598,24.443044058086,72.9117050666409,7,G,Major,-215.99289,2068.5156,94.330536,445.96884,-7.680735,274.37842,49.211624,314.4132,-11.094257,153.64833,18.995264,129.20924,-7.7892156,142.80838,2.574169,124.45666,-7.7378216,116.15927,0.8467743,109.16624,-15.714738,89.849846,-0.7937796,78.4666,-10.938395,88.91843,1.6217836,72.54622,-10.618815,96.44611,-0.2710724,115.83516,-6.292717,127.25603,-2.429276,123.303314,-3.3738616,117.74313,1.0059687,115.20152
Sad,90.0053514739229,0.28461725,0.09511307,161.4990234375,0.11047525477752,0.00310591975789402,2109.76065176168,364648.668598687,2369.01085740959,130261.181037771,4798.98840014025,2022800.34976257,0.0908360553827057,0.00272366131460922,0.0000016803281,0.02827502,25.4767865525008,75.301189768404,2,D,minor,-120.59071,3933.234,85.94248,518.72485,14.496416,413.216,48.349827,212.38425,-2.2723956,191.3003,22.13382,105.0364,-11.667392,149.2418,6.243114,148.4781,-13.61567,92.67187,2.0519125,102.11883,-10.211046,114.3414,4.331201,112.49302,-7.8819942,109.65927,8.379776,116.21412,-6.542183,154.31258,2.5043201,85.67248,-7.4614897,92.50546,6.9166813,86.31016,-5.771663,119.15656,-2.863569,108.390465
Sad,90.0053514739229,0.21625033,0.08832773,151.999080882353,0.0956798443337355,0.00118781355530433,1242.54839995216,174855.970351218,1665.083732284,135287.489452943,2376.89183480905,1505432.80109119,0.0525099444641475,0.000347780629884401,-0.00000043931163,0.023481173,26.3025689832385,68.4475523423554,11,B,minor,-176.94766,3808.1924,137.86307,695.5007,1.5928876,232.07158,30.39081,420.65494,-7.434026,325.31088,6.425648,102.15363,-4.780139,176.55367,5.1284943,139.32133,-10.827281,95.06815,0.88427967,100.21872,-16.762545,75.74775,-6.1800785,126.47056,-12.82893,133.35736,-5.7666764,115.16793,-5.983754,128.06325,2.0320961,211.28299,-3.523564,126.11331,-0.61247826,89.49632,-12.000331,110.56951,-3.4772356,97.07522
Sad,90.0053514739229,0.2845991,0.08736845,117.453835227273,0.0971816423482447,0.000753301771642077,2029.79300718159,301219.920057785,2185.1802543431,118211.867039359,4593.2427265363,1361837.35642259,0.0909931063805778,0.00171886613783333,0.00000047112133,0.02027119,26.9834496855191,81.1037737536915,10,A#,Major,-114.19077,2561.9705,98.26746,575.3965,2.3744824,219.33788,51.35134,187.4935,-16.741236,268.05017,16.986841,157.54149,-15.848161,149.77606,13.177761,155.34436,-14.623323,168.75516,10.342374,162.36119,-12.42321,109.46168,-3.421029,113.03855,-13.43543,132.36934,-0.16440557,107.0263,-7.1626854,97.07113,1.6012045,68.69762,-11.12391,138.58896,2.2092454,116.66758,-8.190091,124.27318,-0.2726242,136.73851
Sad,90.0053514739229,0.27812442,0.08964003,161.4990234375,0.0755030813705138,0.00106239982785507,2382.72503803612,490771.804130728,2439.12297710521,173687.638796402,5248.74186659708,1734866.24492377,0.116017992729559,0.00501549158625402,-0.00016355299,0.012784058,25.1801022356783,87.6515509925086,2,D,minor,-134.12846,4179.456,81.82397,565.19995,9.619811,306.21918,43.123287,266.37918,-12.71921,166.91806,25.882544,140.64989,-8.757867,146.50407,9.644349,151.69939,-13.89789,121.5831,2.4782443,119.1426,-11.659376,122.63532,6.816299,128.62538,-11.911892,119.37445,6.5199375,105.48131,-16.178606,99.67484,0.4731345,78.964386,-10.29087,73.58634,1.1353123,73.90776,-5.5239906,100.46197,-2.9853604,95.72597
